"ITTER107","Territorio","TIPO_DATO15","Tipo indicatore","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2011","2011",48,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2012","2012",48.4,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2013","2013",48.8,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2014","2014",49.2,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2015","2015",49.4,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2016","2016",49.5,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2017","2017",49.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2018","2018",49.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2019","2019",49.9,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2020","2020",50.4,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2002","2002",21.2,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2003","2003",21.6,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2004","2004",21.8,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2005","2005",22.3,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2006","2006",22.7,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2007","2007",23,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2008","2008",23.2,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2009","2009",23.4,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2010","2010",23.5,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2011","2011",23.8,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2012","2012",24.5,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2013","2013",25.1,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2014","2014",25.7,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2015","2015",26.3,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2016","2016",26.7,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2017","2017",27.2,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2018","2018",27.6,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2019","2019",28.2,,
"ITF3","Campania","OLDAGEDEPR","indice di dipendenza degli anziani (valori percentuali) - al 1° gennaio","2020","2020",29,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2002","2002",77.2,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2003","2003",79.3,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2004","2004",81.5,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2005","2005",84.2,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2006","2006",87,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2007","2007",89.5,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2008","2008",91.9,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2009","2009",94.3,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2010","2010",95.9,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2011","2011",98.3,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2012","2012",102.2,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2013","2013",105.7,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2014","2014",109.6,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2015","2015",113.7,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2016","2016",117.5,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2017","2017",121.6,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2018","2018",125.1,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2019","2019",129.6,,
"ITF3","Campania","AGEINDEX","indice di vecchiaia (valori percentuali) - al 1° gennaio","2020","2020",135.1,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2002","2002",37.7,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2003","2003",38,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2004","2004",38.3,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2005","2005",38.6,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2006","2006",38.9,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2007","2007",39.2,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2008","2008",39.4,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2009","2009",39.7,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2010","2010",40,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2011","2011",40.3,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2012","2012",40.6,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2013","2013",40.9,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2014","2014",41.2,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2015","2015",41.5,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2016","2016",41.7,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2017","2017",42,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2018","2018",42.3,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2019","2019",42.7,,
"ITF3","Campania","MEANAGEP","età media della popolazione - al 1° gennaio","2020","2020",43,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2002","2002",78.6,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2003","2003",78.4,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2004","2004",79.2,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2005","2005",79.1,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2006","2006",79.5,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2007","2007",79.5,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2008","2008",79.7,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2009","2009",79.9,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2010","2010",80.1,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2011","2011",80.2,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2012","2012",80.4,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2013","2013",80.6,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2014","2014",80.9,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2015","2015",80.4,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2016","2016",81.1,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2017","2017",80.9,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2018","2018",81.4,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2019","2019",81.6,,
"ITF3","Campania","LIFEEXP0T","speranza di vita alla nascita - totale","2020","2020",80.9,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2002","2002",17.8,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2003","2003",17.6,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2004","2004",18.2,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2005","2005",18.1,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2006","2006",18.5,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2007","2007",18.4,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2008","2008",18.5,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2009","2009",18.6,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2010","2010",18.8,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2011","2011",18.8,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2012","2012",19,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2013","2013",19.1,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2014","2014",19.3,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2015","2015",18.9,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2016","2016",19.5,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2017","2017",19.3,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2018","2018",19.7,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2019","2019",19.9,,
"ITF3","Campania","LIFEEXP65T","speranza di vita a 65 anni - totale","2020","2020",19.3,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2002","2002",10,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2003","2003",9.9,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2004","2004",10,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2005","2005",9.6,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2006","2006",9.3,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2007","2007",9.4,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2008","2008",9.4,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2009","2009",9.3,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2010","2010",9.1,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2011","2011",8.8,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2012","2012",8.5,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2013","2013",8.2,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2014","2014",8.2,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2015","2015",7.8,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2016","2016",7.7,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2017","2017",7.5,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2018","2018",7.3,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2019","2019",7,,
"ITF4","Puglia","BIRTHRATE","tasso di natalità (per mille abitanti)","2020","2020",6.7,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2002","2002",7.9,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2003","2003",8.3,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2004","2004",7.7,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2005","2005",8.2,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2006","2006",8.1,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2007","2007",8.5,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2008","2008",8.4,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2009","2009",8.7,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2010","2010",8.5,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2011","2011",8.7,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2012","2012",8.9,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2013","2013",8.8,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2014","2014",9.1,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2015","2015",9.8,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2016","2016",9.3,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2017","2017",10.1,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2018","2018",9.7,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2019","2019",9.9,,
"ITF4","Puglia","DEATHRATE","tasso di mortalità (per mille abitanti)","2020","2020",11.2,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2002","2002",5.4,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2003","2003",5.3,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2004","2004",4.7,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2005","2005",4.8,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2006","2006",4.5,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2007","2007",4.8,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2008","2008",4.8,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2009","2009",4.6,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2010","2010",4.4,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2011","2011",4,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2012","2012",4.1,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2013","2013",3.7,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2014","2014",3.7,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2015","2015",3.5,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2016","2016",3.8,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2017","2017",3.8,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2018","2018",3.9,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2019","2019",3.6,,
"ITF4","Puglia","MARRATE","tasso di nuzialità (per mille abitanti)","2020","2020",1.5,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2002","2002",-2.5,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2003","2003",-2,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2004","2004",-1.4,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2005","2005",-1.7,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2006","2006",-1.9,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2007","2007",-1.9,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2008","2008",-2,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2009","2009",-0.8,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2010","2010",-0.9,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2011","2011",-1.9,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2012","2012",-4.5,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2013","2013",-3.5,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2014","2014",-3.1,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2015","2015",-3,,
"ITF4","Puglia","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2016","2016",-3.4,,
